35.7973274,35.7973274,35.7973274,35.7973274,35.7973274,35.7973273,35.7973273,35.7973273,35.7973273
139.8922235,139.8922235,139.8922234,139.8922234,139.8922234,139.8922234,139.8922234,139.8922234,139.8922234
